rater,dyad,trialNum,turnNum,repNum,refType,refExp
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,0,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,2,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,4,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,6,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,8,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,10,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,12,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,4,14,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,0,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,2,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,4,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,6,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,8,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,10,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,12,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,5,14,1,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,0,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,2,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,4,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,6,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,8,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,10,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,12,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,6,14,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,0,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,2,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,4,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,6,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,8,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,10,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,12,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,7,14,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,0,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,2,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,4,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,6,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,8,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,10,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,12,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,8,14,2,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,0,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,2,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,4,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,6,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,8,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,10,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,12,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,9,14,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,0,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,2,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,4,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,6,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,8,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,10,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,12,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,10,14,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,0,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,2,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,4,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,6,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,8,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,10,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,12,3,block,1
Justin,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,11,14,3,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,0,0,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,0,2,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,0,4,0,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,0,6,0,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,0,8,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,0,10,0,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,0,12,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1,0,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1,2,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1,4,0,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1,6,0,block,0
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,2,0,0,block,0
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,2,2,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,2,4,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,2,6,0,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,3,0,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,3,2,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,3,4,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,3,6,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,3,8,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,3,10,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,3,12,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,4,0,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,4,2,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,4,4,1,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,4,6,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,4,8,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,4,10,1,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,5,0,1,block,0
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,5,2,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,5,4,1,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,6,0,2,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,6,2,2,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,6,4,2,block,0
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,7,0,2,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,7,2,2,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,7,4,2,block,0
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,8,0,2,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,8,2,2,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,8,4,2,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,8,6,2,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,9,0,3,block,0
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,9,2,3,block,2
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,10,0,3,block,0
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,10,2,3,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,11,0,3,block,1
Justin,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,11,2,3,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,0,0,0,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,0,2,0,block,1
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,0,4,0,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,0,6,0,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,0,8,0,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,1,0,0,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,1,2,0,block,1
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,2,0,0,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,2,2,0,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,2,4,0,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,2,6,0,block,1
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,2,8,0,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,2,10,0,block,1
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,3,0,1,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,3,2,1,block,4
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,4,0,1,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,5,0,1,block,1
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,6,0,2,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,6,2,2,block,2
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,7,0,2,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,8,0,2,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,9,0,3,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,10,0,3,block,0
Justin,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,11,0,3,block,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,0,4,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,0,6,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,0,8,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,0,10,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,0,12,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1,0,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1,2,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1,4,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1,6,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1,8,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1,10,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,2,2,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,2,4,0,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,3,0,1,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,3,2,1,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,4,0,1,tower,2
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,4,2,1,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,5,0,1,tower,2
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,5,2,1,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,5,4,1,tower,0
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,6,0,2,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,6,2,2,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,7,0,2,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,7,2,2,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,8,0,2,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,8,2,2,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,9,0,3,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,9,2,3,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,10,0,3,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,10,2,3,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,11,0,3,tower,1
Justin,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,11,2,3,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,0,0,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,0,2,0,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,0,4,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,0,6,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,0,8,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,0,10,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,0,12,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1,0,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1,2,0,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1,4,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1,6,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1,8,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1,10,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,2,0,0,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,2,2,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,2,4,0,tower,0
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,2,6,0,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,3,0,1,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,3,2,1,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,4,0,1,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,4,2,1,tower,1
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,5,0,1,tower,2
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,6,0,2,tower,2
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,7,0,2,tower,2
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,8,0,2,tower,2
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,9,0,3,tower,2
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,10,0,3,tower,2
Justin,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,11,0,3,tower,2
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,0,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,2,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,4,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,6,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,8,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,10,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,12,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,14,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,0,16,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,0,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,2,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,4,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,6,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,8,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,10,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,12,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1,14,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,0,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,2,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,4,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,6,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,8,0,tower,1
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,10,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,12,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,14,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,2,16,0,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,0,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,2,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,4,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,6,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,8,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,10,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,12,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,3,14,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,0,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,2,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,4,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,6,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,8,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,10,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,12,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,14,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,16,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,4,18,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,0,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,2,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,4,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,6,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,8,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,10,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,12,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,5,14,1,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,0,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,2,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,4,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,6,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,8,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,10,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,12,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,6,14,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,0,2,tower,1
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,2,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,4,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,6,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,8,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,10,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,12,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,7,14,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,0,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,2,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,4,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,6,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,8,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,10,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,12,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,8,14,2,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,0,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,2,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,4,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,6,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,8,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,10,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,12,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,9,14,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,0,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,2,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,4,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,6,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,8,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,10,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,12,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,10,14,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,0,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,2,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,4,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,6,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,8,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,10,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,12,3,tower,0
Justin,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,11,14,3,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,0,0,0,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,0,2,0,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,0,4,0,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1,0,0,tower,1
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1,2,0,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1,4,0,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1,6,0,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,2,0,0,tower,1
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,2,2,0,tower,1
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,2,4,0,tower,0
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,3,0,1,tower,1
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,3,2,1,tower,1
Justin,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,3,4,1,tower,0
